A comparison of mobile form controls for different tasks,DENIZ201997,2019,doubt
A Strengthened Android Signature Management Method,I:000353109800021,2015,no
Keystroke dynamics on Android platform,I:000358732500117,2015,no
Smartphone apps for calculating insulin dose: a systematic assessment,I:000354529500001,2015,no
Bypass Cell-phone-verification Through a Smartphone-based Botnet,I:000355962400018,2015,no
Validation of Physical Activity Tracking via Android Smartphones Compared to ActiGraph Accelerometer: Laboratory-Based and Free-Living Validation Studies,I:000359791800003,2015,no
An Integrated Framework for Mobile-Based ADAS Simulation,I:000377856400010,2015,no
A web service and android application for the distribution of rainfall estimates and Earth observation data,I:000352745000007,2015,no
Development and evaluation of an audiology app for iPhone/iPad mobile devices,I:000369936800005,2015,no
Development of Cell Phone Application for Blood Glucose Self-Monitoring Based on ISO/IEEE 11073 and HL7 CCD,I:000219438000004,2015,no
Development and Validation of an Improved Smartphone Heart Rate Acquisition System,I:000354103800032,2015,no
Studying the Potentials of Physical Asset Management of Hybrid Base Stations in Telecommunication Companies,I:000357494200106,2015,no
Data and software tools for gamma radiation spectral threat detection and nuclide identification algorithm development and evaluation,I:000354592300052,2015,no
Identifying Sex-Specific Risk Factors for Low Bone Mineral Density in Adolescent Runners,I:000355379200027,2015,no
A multi-layer monitoring system for clinical management of Congestive Heart Failure,I:000367480200005,2015,no
Mobile device penetration testing framework and platform for the mobile device security course,24881,2015,no
Detecting Display Energy Hotspots in Android Apps,02585,2015,no
Formal Certification of Non-interferent Android Bytecode (DEX Bytecode),84249,2015,no
Dynamic Permission Re-enforcement Technique for Protecting Application from Others with Over-privileged Permission at Run Time,33841,2015,no
Trust Evaluation in Mobile Devices: An Empirical Study,45261,2015,no
Analysis of Smart Mobile Applications for Healthcare under Dynamic Context Changes,49486,2015,no
An analysis on sensitive data passive leakage in Android applications,99807,2015,no
Formal Analysis of Android Application Behavior with Real-Time Maude,72677,2015,no
Investigation into Google Play security mechanisms via experimental botnet,94406,2015,no
Dependability Issues of Android Games: A First Look via Software Analysis,33543,2015,no
Designs of power distribution network for octa-core mobile application processor,37388,2015,no
Global adversarial capability modeling,20797,2015,no
Detecting repurposing and over-collection in multi-party privacy requirements specifications,20419,2015,no
Revisiting Network Energy Efficiency of Mobile Apps: Performance in the Wild,sen:2015:RNE:2815675.2815713,2015,no
String Analysis for Java and Android Applications,:2015:SAJ:2786805.2786879,2015,no
EnTrack: A System Facility for Analyzing Energy Consumption of Android System Services,e:2015:ESF:2750858.2807531,2015,no
Extend Your Journey: Considering Signal Strength and Fluctuation in Location-based Applications,eng:2015:EYJ:2816997.2817006,2015,no
Management of Ubiquitous Systems with a Mobile Application Using Discrete Event Simulations,hili:2015:MUS:2769458.2769490,2015,no
Identifying Traffic Differentiation in Mobile Networks,laviKakhki:2015:ITD:2815675.2815691,2015,no
On the Effectiveness of Pattern Lock Strength Meters: Measuring the Strength of Real World Pattern Locks,ng:2015:EPL:2702123.2702365,2015,no
From System Services Freezing to System Server Shutdown in Android: All You Need Is a Loop in an App,ang:2015:SSF:2810103.2813606,2015,no
Generating Reproducible and Replayable Bug Reports from Android Application Crashes,ite:2015:GRR:2820282.2820291,2015,no
Empirical Modelling of FDSOI CMOS Inverter for Signal/Power Integrity Simulation,hais:2015:EMF:2757012.2757171,2015,no
Harvesting Developer Credentials in Android Apps,ou:2015:HDC:2766498.2766499,2015,no
Environment Modeling Using Runtime Values for JPF-Android,nderMerwe:2015:EMU:2830719.2830727,2015,no
A Universal Macro Block Mapping Scheme for Arithmetic Circuits,i:2015:UMB:2755753.2757190,2015,no
SoundWrite: Text Input on Surfaces Through Mobile Acoustic Sensing,ang:2015:STI:2797044.2797045,2015,no
A Mobile Cloud Computing Middleware for Low Latency Offloading of Big Data,n:2015:MCC:2757384.2757390,2015,no
"Android Augmented Reality Applications in Extensible, Flexible, and Adaptable Architecture",aujo:2015:AAR:2814058.2814069,2015,no
WeChecker: Efficient and Precise Detection of Privilege Escalation Vulnerabilities in Android Apps,i:2015:WEP:2766498.2766509,2015,no
Forecasting the Cost of Processing Multi-join Queries via Hashing for Main-memory Databases,u:2015:FCP:2806777.2806944,2015,no
"Avoiding ""...Too Late!"" - Expressing and Detecting Opportunity with EveWorks and EveXL",rdoso:2015:ATL:2837126.2837139,2015,no
Remote Home: A Universal Control for Residential Environments,onbauer:2015:RHU:2820426.2820451,2015,no
Identifying Relevant Messages in a Twitter-based Citizen Channel for Natural Disaster Situations,bo:2015:IRM:2740908.2741719,2015,no
Searchlight: Enabling Integrated Search and Exploration over Large Multidimensional Data,linin:2015:SEI:2794367.2794378,2015,no
AC-contract: Run-time Verification of Context-aware Applications,ngiello:2015:ARV:2821357.2821363,2015,no
Yeti: Yet Another Automatic Interface Composer,ruzaki:2015:YYA:2774225.2774843,2015,no
Data Mining for Effective Render Farm Management,od-Gaines:2015:DME:2775280.2792538,2015,no
Optimizing on Real-time Fluid 3D Effect in Mobile Environment,:2015:ORF:2701126.2701147,2015,no
Fast Exact Parallel Map Overlay Using a Two-level Uniform Grid,galhaes:2015:FEP:2835185.2835188,2015,no
Doped In2O3 inverse opals as photoanode for dye sensitized solar cells,NG2015196,2015,no
Android Application to Enhance Performance of Internship Program Implementing Cloud Computing Platform and Infrastructure,OPVITAYAKUN20152530,2015,no
Semantic reasoning on mobile devices: Do Androids dream of efficient reasoners?,BED2015167,2015,no
Platform openness and the productivity of content providers: A meta-frontier analysis,E2015553,2015,no
ApLeaf: An efficient android-based plant leaf identification system,AO20151112,2015,no
A polymer gel electrolyte with an inverse opal structure and its effects on the performance of quasi-solid-state dye-sensitized solar cells,ANG201552,2015,no
"Application optimization in mobile cloud computing: Motivation, taxonomies, and open challenges",MED201552,2015,no
Resource Sharing in Mobile Cloud-computing with Coap,E201596,2015,no
Secure garbage collection: Preventing malicious data harvesting from deallocated Java objects inside the Dalvik VM,IKEEV201581,2015,no
Effective and efficient neighbor detection for proximity-based mobile applications,STANIPOUR2015216,2015,no
Performance and energy efficiency analysis of a Reversi player for FPGAs and General Purpose Processors,IVITO201564,2015,no
Low Rate of Intraoperative Seizures During Awake Craniotomy in a Prospective Cohort with 374 Supratentorial Brain Lesions: Electrocorticography Is Not Mandatory,ETTO20151838,2015,no
"Board independence, investment opportunity set and performance of South African firms",NIANDY2015108,2015,no
Recent advances in modeling and performance evaluation in wireless and mobile systems,AKASH20151,2015,no
Carbon-neutral sustainable energy technology: Direct ethanol fuel cells,20151462,2015,no
"Seamless application execution in mobile cloud computing: Motivation, taxonomy, and open challenges",MED2015154,2015,no
An android based ecodriving assistance system to improve safety and efficiency of internal combustion engine passenger cars,FILA2015772,2015,no
A mobile medical QR-code authentication system and its automatic FICE image evaluation application,ANG2015220,2015,no
Network-centric performance analysis of runtime application migration in mobile cloud computing,MED201542,2015,no
An empirical study on m-learning adaptation: Learning performance and learning contexts,RCIACABOT2015450,2015,no
Integrating an e-book Software with Vector Graphic Technology on Cloud Platform,EN20151012,2015,no
Development of an android app to estimate chlorophyll content of corn leaves based on contact imaging,SALI2015211,2015,no
Modeling input modality choice in mobile graphical and speech interfaces,HAFFER201521,2015,no
Performance evaluation of remote display access for mobile cloud computing,N201517,2015,no
Learning Resource-Aware Classifiers for Mobile Devices: From Regularization to Energy Efficiency,ETO2015225,2015,no
A link prediction approach for item recommendation with complex number,E2015148,2015,no
Optimal design of a CsI(Tl) crystal in a SiPM based compact radiation sensor,O2015102,2015,no
A Cloud to Mobile Application for Consumer Behavior Modification,IGHT2015343,2015,no
Automatic Feature Point Selection through Hybrid Metaheauristics based on Tabu Search and Memetic Algorithm for Augmented Reality,TSUI20151120,2015,no
Magnetic field activated drug release system based on magnetic PLGA microspheres for chemo-thermal therapy,NG2015712,2015,no
Service design for intelligent parking based on theory of inventive problem solving and service blueprint,E2015295,2015,no
A performance study of DVB-T2 and DVB-T2-Lite for mobile reception,MO201535,2015,no
Energy-aware cache management at the wireless network edge for information-centric operation,R201533,2015,no
Efficient framework for mobile walkthrough application,THY201540,2015,no
An Analysis and Design of Mobile Business Intelligence System for Productivity Measurement and Evaluation in Tire Curing Production Line,ATNA2015438,2015,no
Performance Analysis of a Novel High Impedance Surface for Microstrip-line Small Patch Antenna for Mobile Applications,ATTAK2015524,2015,no
Injection locking phase rotator for Outphasing transmitter,MALA2015447,2015,no
Capacity level modeling of mobile device bandwidth requirements employing high utilization mobile applications,E201564,2015,no
Comprehensible software fault and effort prediction: A data mining approach,EYERSOMS201580,2015,no
Automatic Synthesis of Control for Multi-Agent Systems with Dynamic Constraints,VEEV2015384,2015,no
Adaptive mobile activity recognition system with evolving data streams,DALLAH2015304,2015,no
Solid state storage of hydrogen and its isotopes: An engineering overview,ATTACHARYYA2015872,2015,no
A Design Solution for Efficient and Compact Electro-hydraulic Actuators,TARE20158,2015,no
An integrated personalization framework for SaaS-based cloud services,N2015157,2015,no
Let's Meet! A participatory-based discovery and rendezvous mobile marketing framework,ALKOS2015539,2015,no
Network-assisted Smart Access Point Selection for Pervasive Real-time mHealth Applications,RGA2015317,2015,no
Chapter 18 - An algorithm for mobile vision-based localization of skewed nutrition labels that maximizes specificity,LYUKIN2015277,2015,no
Self-organized dynamic resource allocation using fraction frequency reuse scheme in long term evolution networks,HAMED2015174,2015,no
Smart routing: Fine-grained stall management of video streams in mobile core networks,201551,2015,no
Embedded Computing Technology for Highly-demanding Cyber-physical Systems,ZWIAK201519,2015,no
Efficient subspace skyline query based on user preference using MapReduce,2015105,2015,no
Dual-laser homo-FRET on the cell surface,NE20151096,2015,no
A Cs2LiYCl6:Ce-based advanced radiation monitoring device,DDEN201597,2015,no
Novel linear impact-resonant actuator for mobile applications,O2015460,2015,no
Application mobile utilisant des capteurs d'activit{\'{e}} physique connect{\'{e}}s pour l'accompagnement th{\'{e}}rapeutique du patient diab{\'{e}}tique,NNANI2015137,2015,no
Review of Multi-platform Mobile Application Development Using WebView: Learning Management System on Mobile Platform,INUGROHO2015291,2015,no
Security Busters: Web browser security vs. rogue sites,RVILIS201590,2015,no
Extending a model-driven cross-platform development approach for business apps,ITKOTTER201531,2015,no
Partial mobile application offloading to the cloud for energy-efficiency with security measures,AB201538,2015,no
Personal information leakage detection method using the inference-based access control model on the Android platform,OI2015138,2015,no
RBApp: Creation and Patterns of Use of an Educational Mobile Application for Radiobiology Calculations in Radiation Therapy,ANG2015215,2015,no
Real-time and intelligent private data protection for the Android platform,NG2015231,2015,no
Exfiltrating data from Android devices,201574,2015,no
AndroSimilar: Robust signature for detecting variants of Android malware,RUKI201566,2015,no
Chapter 10 - Mining Android Apps for Anomalies,ZNETSOV2015257,2015,no
Input extraction via motion-sensor behavior analysis on smartphones,EN2015143,2015,no
Chapter 16 - Recovering residual forensic data from smartphone interactions with cloud storage providers,ISPOS2015347,2015,no
Development of a new measure for assessing insight: Psychometric properties of the insight orientation scale (IOS),RI2015298,2015,no
Fall Detection Algorithm to Generate Security Alert,EWITO2015350,2015,no
Smartphone applications in burns,RZER2015977,2015,no
"Reliability and concurrent validity of a Smartphone, bubble inclinometer and motion analysis system for measurement of hip joint range of motion",ARLTON2015262,2015,no
Exploring digital creativity in the workspace: The role of enterprise mobile applications on perceived job performance and creativity,UNG201593,2015,no
Managing the evolution of a software architecture at minimal cost under performance and reliability constraints,RTELLESSA2015439,2015,no
Ensuring Mobile Device Security and Compliance at the Workplace,EINER2015274,2015,no
Drought and food security -- Improving decision-support via new technologies and innovative collaboration,ENKEL201551,2015,no
A middleware framework for application-aware and user-specific energy optimization in smart mobile devices,SRICHA201547,2015,no
AIR application for reliability analysis considering debugging process and network traffic in mobile clouds,MURA2015165,2015,no
Architectural tactics for cyber-foraging: Results of a systematic literature review,WIS2015158,2015,no
Fast Directional Handoff and lightweight retransmission protocol for enhancing multimedia quality in indoor WLANs,N2015133,2015,no
Ergonomic Evaluation and Design of a Mobile Application for Maternal and Infant Health for Smartphone Users among Lower-income Class Filipinos,CUM20155411,2015,no
Global Perspectives on Accounting Information Systems: Mobile and Cloud Approach,ANDAS201588,2015,no
Chapter 1 - Wireless and mobile technologies and protocols and their performance evaluation,MAOUI20153,2015,no
"Context-Aware Computation Offloading for Mobile Cloud Computing: Requirements Analysis, Survey and Design Guideline",SINI201510,2015,no
Quantification of Visceral Fat Using Dual-Energy X-Ray Absorptiometry and Its Reliability According to the Amount of Visceral Fat in Korean Adults,OI2015192,2015,no
HERO: A smart-phone application for location based emissions estimates,GERS20153,2015,no
Design of E-learning System: M-learning Component,DREICHEVA2015628,2015,no
Holistic integration based on USN technology for monitoring safety during concrete placement,ON2015112,2015,no
"Feasibility study of solid oxide fuel cell engines integrated with sprinter gas turbines: Modeling, design and control",A2015111,2015,no
Characterisation of poly(glycerol-succinate) oligomers as bio-based non-ionic surfactants by nuclear magnetic resonance and mass spectrometry,ONGPHOW2015301,2015,no
Monitoring eating habits using a piezoelectric sensor-based necklace,LANTARIAN201546,2015,no
"Self-administered hearing loss screening using an interactive, tablet play audiometer with ear bud headphones",UNG20151248,2015,no
"Habitual sleep variability, mediated by nutrition intake, is associated with abdominal obesity in adolescents",20151489,2015,no
Design of a smart-device and FPGA based wireless capsule endoscopic system,AN201577,2015,no
Developing a Traffic-Sign Knowledge Application on Android System,NPLA2015680,2015,no
Improving Quality of Medical Service with Mobile Health Software,REIRA2015292,2015,no
New acquisition method based on firmware update protocols for Android smartphones,NG2015S68,2015,no
Mobile Apps in Engineering: A Process-Driven Analysis of Business Potentials and Technical Challenges,OS201517,2015,no
Developing of mLearning for Discrete Mathematics Based on Android Platform,LARBPHETTONG2015793,2015,no
A Secure Mobile App Solution Using Human Behavioral Context and Analytic Hierarchy Process,HAMMED2015434,2015,no
Design for personalized mobile health applications for enhanced older people participation,VOS2015593,2015,no
A mobile business information system for the control of local and remote workforce through reactive and behavior-based monitoring,OSAGUILAR20153462,2015,no
Laboratory screening tests on the effect of initial oil saturation for the dynamic control of in-situ combustion,EKSANDROV2015224,2015,no
Evaluation of a Radio Tuning Task on Android while Driving,AUSE20152642,2015,no
Mapping dynamic social networks in real life using participants' own smartphones,ONSTRA2015e00037,2015,no
A Symbolic-based Indoor Navigation System with Direction-based Navigation Instruction,IHAREE2015647,2015,no
An experimental study on thermal conductivity of iron ore sand cement mortar,U2015932,2015,no
A cloud based and Android supported scalable home automation system,RKMAZ2015112,2015,no
Exploring mobile application customer loyalty: The moderating effect of use contexts,ANG2015678,2015,no
Improving mobile device security with operating system-level virtualization,SSEL2015207,2015,no
Screening smartphone applications using malware family signatures,E2015234,2015,no
Android integrated urea biosensor for public health awareness,IK201512,2015,no
Mobile decision-tree tool technology as a means to detect wildlife crimes and build enforcement networks,ETSER201533,2015,no
An efficient terrain Level of Detail implementation for mobile devices and performance study,AREZ201521,2015,no
Stealth attacks: An extended insight into the obfuscation effects on Android malware,IORCA201516,2015,no
Network and device forensic analysis of Android social-messaging applications,LNYCKY2015S77,2015,no
APK Auditor: Permission-based Android malware detection system,LHA20151,2015,no
A game of Droid and Mouse: The threat of split-personality malware on Android,IER20152,2015,no
A mobile application for cognitive screening of dementia,RLUOGLU2015252,2015,no
Relationship between clinical signs and results of impulse oscillometry in pigs originating from the field,LLEN2015106,2015,no
A mobile application to screen for autism in Arabic-speaking communities in Oman,EIN2015S15,2015,no
"A Review on mobile application energy profiling: Taxonomy, state-of-the-art, and open research issues",MAD201542,2015,no
An automatic mobile-health based approach for EEG epileptic seizures detection,MENSHAWY20157157,2015,no
Introduction to editable visual object and its description schema for mobile applications,E201596,2015,no
"A rapid field detection system for citrus huanglongbing associated `Candidatus Liberibacter asiaticus' from the psyllid vector, Diaphorina citri Kuwayama and its implications in disease management",REMANE201541,2015,no
Detecting malware across operating systems,ANGE201511,2015,no
Software Solution for Planning and Conducting a Transport Survey,ICINA2015240,2015,no
Assistive Mobile Applications for Dyslexia,DEIRA2015417,2015,no
Interactive Multimedia-based Mobile Application for Learning Iban Language (I-MMAPS for Learning Iban Language),ACHIL2015267,2015,no
BiomassID: A biomass type identification system for mobile devices,NESCU2015244,2015,no
Exploring a Context-based Network Access Control for Mobile Devices,WAFI2015547,2015,no
Automated Dialogue Generation for Behavior Intervention on Mobile Devices,TRIANIE2015236,2015,no
Meaning in Life Experience at the End of Life: Validation of the Hindi Version of the Schedule for Meaning in Life Evaluation and a Cross-Cultural Comparison Between Indian and German Palliative Care Patients,DLA201579,2015,no
Mobile Technology Applications in the Healthcare Industry for Disease Management and Wellness,LEM20152014,2015,no
Comparing Occlusion Method by Display Blanking to Occlusion Goggles,AUSE20152650,2015,no
Mobile application for information on reversible contraception: a randomized controlled trial,IDHAR2015774.e1,2015,no
Assessing interactions among multiple physiological systems during walking outside a laboratory: An Android based gait monitor,JDIC2015450,2015,no
Android-based rice leaf color analyzer for estimating the needed amount of nitrogen fertilizer,TARAVANNE2015228,2015,no
Mobile Ultrasound Plane Wave Beamforming on iPhone or iPad using Metal- based GPU Processing,WENER2015880,2015,no
Colorimetric analyzer based on mobile phone camera for determination of available phosphorus in soil,ONRUNGSEE2015204,2015,no
Android fat distribution affects some hemostatic parameters in women with polycystic ovary syndrome compared with healthy control subjects matched for age and body mass index,MENDONCALOUZEIRO2015467,2015,no
Standardized Test System of Health-related Physical Fitness for Thai College Students,OKHANAPHIBARN20151527,2015,no
Novel Multiparameter Microsensor for Determination of Fluid Mixture Properties and Flow Rate,HMITT2015185,2015,no
Dynamic Ride Sharing Service: Are Users Ready to Adopt it?,RGIULO2015777,2015,no
Analytical characterization of a new mobile X-ray fluorescence and X-ray diffraction instrument combined with a pigment identification case study,NDEVOORDE201514,2015,no
Designing a smartphone app to teach English (L2) vocabulary,2015170,2015,no
"Intake at a single, palatable buffet test meal is associated with total body fat and regional fat distribution in children",ARNBACH2015233,2015,no
Chapter 16 - Simulating wireless and mobile systems: The Integration of DEUS and Ns-3,ORETTI2015465,2015,no
Autonomous Tour Guide Robot using Embedded System Control,ALLO2015126,2015,no
"Impact of Mobile Diabetes Self-Care System on patients' knowledge, behavior and efficacy",O201522,2015,no
Detecting and monitoring the symptoms of Parkinson's disease using smartphones: A pilot study,ORA2015650,2015,no
"Hand Function With Touch Screen Technology in Children With Normal Hand Formation, Congenital Differences, and Neuromuscular Disease",IN2015922,2015,no
Performance assessment of an integrated PEFC and an hydrogen storage device based on innovative material,DICINI201517388,2015,no
Advances beyond traditional SOFC cell designs,EHRENS201511538,2015,no
On simulating Bloom filters in the ndnSIM open source simulator,RTELLI2015149,2015,no
Designing Touch-Based Hybrid Authentication Method for Smartphones,DER2015198,2015,no
Supporting distributed product configuration by integrating heterogeneous variability modeling approaches,LINDO201578,2015,no
Effects of vibrations and shocks on lithium-ion cells,AND201562,2015,no
Non-invasive pulmonary function test on Morquio patients,BASKI2015186,2015,no
A Three Dimensional CFD Modeling Methodology Applied to Improve Hydraulic Components Performance,OSINA2015950,2015,no
Robust speech recognition in reverberant environments by using an optimal synthetic room impulse response model,U201565,2015,no
Stable fully-printed polymer resistive read-only memory and its operation in mobile readout system,NG2015259,2015,no
Loss estimation for landslides in mountain areas -- An integrated toolbox for vulnerability assessment and damage documentation,PATHOMAKOHLE2015156,2015,no
Investigation of layered double hydroxide (LDH) Nafion-based nanocomposite membranes for high temperature PEFCs,GJELI201539,2015,no
Plant Leaf Recognition Using Shape Features and Colour Histogram with K-nearest Neighbour Classifiers,NISAMI2015740,2015,no
Integration of Mobile Technology in Educational Materials Improves Participation: Creation of a Novel Smartphone Application for Resident Education,AW2015670,2015,no
Farm and environment information bidirectional acquisition system with individual tree identification using smartphones for orchard precision management,AN2015101,2015,no
High-temperature passive direct methanol fuel cells operating with concentrated fuels,AO2015517,2015,no
Design of a kind of wideband filtering antenna based on defected ground structure,NGGANG201566,2015,no
Green Information Technology influence on car owners' behavior: Considerations for their operative support in collaborative eLearning and social networks,TAMOROSDELUIS2015792,2015,no
A utility paradigm for IoT: The sensing Cloud,STEFANO2015127,2015,no
A fast and mobile system for registration of low-altitude visual and thermal aerial images using multiple small-scale UAVs,HYANEJAD2015189,2015,no
A new routing protocol for energy efficient mobile applications for ad hoc networks,VI201577,2015,no
Tablet PC-enabled application intervention for patients with gastric cancer undergoing gastrectomy,2015101,2015,no
Mobile technology to improve data collection after sexual violence,OWN2015S19,2015,no
A patient as a self-manager of their personal data on health and disease with new technology -- challenges for nursing education,PIA2015e1,2015,no
Can simple mobile phone applications provide reliable counts of respiratory rates in sick infants and children? An initial evaluation of three new applications,ACK2015963,2015,no
"Fast-neutron, coded-aperture imager",OLF2015398,2015,no
The development of SHS-SWTHS designing software based on windows and android mobile device platforms,2015138,2015,no
Towards the optimal execution of Renderscript applications in Android devices,OSTA201555,2015,no
Thin is green: Leveraging the thin-client paradigm for sustainable mobile computing,OSE2015155,2015,no
Wireless Mobile Robot Control With Tablet Computer,SAHIN20152874,2015,no
The effect of risk sensitivity on a supply chain of mobile applications under a consignment contract with revenue sharing and quality investment,INADAV201531,2015,no
Toward Application of Immunity-based Model to Gait Recognition Using Smart Phone Sensors: A Study of Various Walking States,TANABE20151856,2015,no
The impact of ecological momentary assessment on posttraumatic stress symptom trajectory,WEY2015300,2015,no
Thermal battery for portable climate control,RAYANAN2015104,2015,no
X-ray and neutron interrogation of air cargo for mobile applications,NLIEW2015417,2015,no
Urban Security System Based on Quadrants,MEZ2015636,2015,no
Usability assessment of a mobile app for art therapy,TTSON20151,2015,no
The effects of mobile applications in cardiopulmonary assessment education,O2015e19,2015,no
Validity and reliability of an android phone application to measure cervical range-of-motion,EK2015e1244,2015,no
Wi-Fi Enabled Personal Computer Network Monitoring System Using Smart Phone with Enhanced Security Measures,ORA2015114,2015,no
``Working out for likes'': An empirical study on social influence in exercise gamification,MARI2015333,2015,no
Users' adoption of mobile applications: Product type and message framing's moderating effect,EN20152317,2015,no
The Effects of Adopting and Using a Brand's Mobile Application on Customers' Subsequent Purchase Behavior,M201528,2015,no
Usefulness of impulse oscillometry for the assessment of airway hyperresponsiveness in mild-to-moderate adult asthma,ORT201517,2015,no
The Usability of Mobile Applications for Pre-schoolers,SOOD20151818,2015,no
The Development of an Activity-based Learning Model Using Educational Mobile Application to Enhance Discipline of Elementary School Students,JANPORN20151707,2015,no
The survey of central obesity and BMI associated with different phenotypes of polycystic ovary syndrome in adolescents,BARZADEH201582,2015,no
"Using VISP (VIdeos for SPeaking), a Mobile App Based on Audio Description, to Promote English Language Learning among Spanish Students: A Case Study",RENO2015132,2015,no
The line Coating Robot - an automated mobile System for high Precision Powder Coating,BERT201558,2015,no
The Effectiveness of the IUVIRLAB on Undergraduate Students' Understanding of Some Physics Concepts,CE20151785,2015,no
Vitamin D Intake Among Young Canadian Adults: Validation of a Mobile Vitamin D Calculator App,ODMAN2015242,2015,no
The impact of knowledge complementarities on supply chain performance through knowledge exchange,OO20153029,2015,no
UPSA-M: Feasibility and initial validity of a mobile application of the UCSD Performance-Based Skills Assessment,ORE2015187,2015,no
The Development of a Gamebook for Education,GUEIREDO2015322,2015,no
Treatment of winery wastewater with aerated cells mobile system,TAOR201517,2015,no
Trip 4 All: A Gamified App to Provide a New Way to Elderly People to Travel,GNORETTI2015301,2015,no
The eCOMPASS multimodal tourist tour planner,VALAS20157303,2015,no
The apoB-to-PCSK9 ratio: A new index for metabolic risk in humans,SSEF2015664,2015,no
Quantitative Interprocedural Analysis,atterjee:2015:QIA:2775051.2676968,2015,no
Vulnerability mining of Cisco router based on fuzzing,2015649,2015,no
IBI-Mobile Authentication: A Prototype to Facilitate Access Control Using Identity-Based Identification on Mobile Smart Devices,I:000380566800016,2015,no
A prototype to facilitate access control using identity-based identification on mobile smart devices,h2015,2015,no
Solar Survey: Development and validation of a smartphone-based solar site assessment tool,NALLI20151199,2015,no
Design of a smart EIS measurement system,I:000380397900002,2015,no
Continuous and Transparent User Identity Verification for Secure Internet Services,02439,2015,no
Integrity verification and secure loading of remote binaries for microkernel-based runtime environments,iss2015544,2015,no
Mobile app security analysis with the MAVeriC static analysis,mando2014103,2014,no
PowerGuide: Accurate Wi-Fi power estimator for smartphones,2014,2014,no
Energy efficient Wi-Fi management for smart devices,2014a,2014,no
Mobile framework for cognitive assessment: Trail making test and reaction time test,ssidy2014700,2014,no
User experience {\&} usability for mobile geo-referenced apps. A case study applied to cultural heritage field,llini2014652,2014,no
Low computation face verification using class center analysis,ang20144543,2014,no
Magnetically-coupled current probing structure consisting of TSVs and RDLs in 2.5D and 3D ICs,m2014,2014,no
A novel hybrid authentication method based on orientation maps and server aided signature for m commerce secured transactions,unPrakash201484,2014,no
Reducing traffic congestion using geo-fence technology: Application for emergency car,ei201415,2014,no
An evaluation of behavioural profiling on mobile devices,2014330,2014,no
An interoperable testing environment for ERTMS/ETCS control systems,rberio2014147,2014,no
An approach for modeling and analyzing mobile push notification services,ng2014725,2014,no
UX Suite: A touch sensor evaluation platform,ckler2014631,2014,no
"User-experience of tablet operating system: An experimental investigation of Windows 8, iOS 6, and Android 4.2",ien201475,2014,no
Rubrics to assess usability of embedded systems,azali2014577,2014,no
A recipe for tool interoperability,umgart2014300,2014,no
"Upgrading your Android, elevating my malware: Privilege escalation through mobile OS updating",ng2014393,2014,no
Towards an open architecture model for web and mobile software: Characteristics and validity properties,gel2014476,2014,no
Simulating resource-bounded intelligence for wireless sensor networks,en201499,2014,no
The off-line signature verification based on structural similarity,vorskaya2014421,2014,no
Predicting vulnerable software components via text mining,andariato2014993,2014,no
On the (in)security of mobile two-factor authentication,itrienko2014365,2014,no
A device-similarity-based recommendation system in mobile terminals,i201460,2014,no
Secure QR code system,ni-Hani20141,2014,no
Typed-based verification of Web sandboxes,bbsPolitz2014511,2014,no
Characterizing evaluation practices of intrusion detection methods for smartphones,zahrani201489,2014,no
Towards an app platform for data concentrators,cobsen2014,2014,no
CAMEO: A novel context-aware middleware for opportunistic mobile social networks,naboldi2014148,2014,no
Reducing the impact of repackaged app on Android,on2014800,2014,no
A safety verification for e-business model based on paraconsistent annotated logic program bf-EVALPSN,asuutari2014248,2014,no
A study on the interpretation optimization to improve the performance of the stack based virtual machine on smart platforms,n2014229,2014,no
A Novel SVD and GEP Based Image Watermarking,jumder2014601,2014,no
Comparisons between three cross-validation methods for measuring learners' performances,nezel201477,2014,no
An efficient implementation of blind signal detectors suitable for wireless Ad Hoc networks,hida2014304,2014,no
Flexible resource monitoring of Java programs,chelberger2014163,2014,no
Collaborative verification of information flow for a high-assurance app store,nst20141092,2014,no
Formal based correctness check for ePASS-IoS 1.1 process models with integrated user support for error correcting,rgert201420,2014,no
StatVerif: Verification of stateful processes,apinis2014743,2014,no
A power consumption benchmark for reasoners on mobile devices,tton2014409,2014,no
The power distribution network structure optimization based on improved ant colony algorithm,n20142799,2014,no
Performance optimization of 3D applications by OpenGL ES library hooking in mobile devices,o2014471,2014,no
Automated detection of parameter tampering opportunities and vulnerabilities in web applications,sht2014415,2014,no
AVTAC : A framework for automatic auditing of access control in windows and linux systems,rachid2014672,2014,no
Process mining multiple repositories for software defect resolution from control and organizational perspective,pta2014122,2014,no
Modified shuffled frog leaping algorithm for multi-objective optimal power flow with FACTS devices,izipanah-Abarghooee2014681,2014,no
"Machine-generated algorithms, proofs and software for the batch verification of digital signature schemes",inyele2014867,2014,no
"Classification of driver fatigue expressions by combined curvelet features and gabor features, and random subspace ensembles of support vector machines",ao201491,2014,no
Privacy-friendly access control based on personal attributes,jny20141,2014,no
A chest silhouette recognition method based on digital image processing,n2014862,2014,no
"Large-scale machine learning-based malware detection: Confronting the ""10-Fold cross validation"" scheme with reality",lix2014163,2014,no
Towards a more secure and scalable verifying PKI of eMRTD,chmann20141025,2014,no
Binary instrumentation for scalable performance measurement of OpenMP applications,eger2014783,2014,no
Set-theoretic duality: A fundamental feature of combinatorial optimisation,aney2014843,2014,no
